#prot   lig bin   score
  P.3    Cl 3.90   0.0000
  P.3    Cl 4.00   0.0000
  P.3    Cl 4.10   0.0000
  P.3    Cl 4.20   0.0000
  P.3    Cl 4.30   0.0000
  P.3    Cl 4.40   0.0000
  P.3    Cl 4.50   0.0000
  P.3    Cl 4.60   0.0000
  P.3    Cl 4.70   0.0000
  P.3    Cl 4.80   0.0000
  P.3    Cl 4.90   0.0000
  P.3    Cl 5.00   0.0000
  P.3    Cl 5.10   0.0000
  P.3    Cl 5.20   0.0000
  P.3    Cl 5.30   0.0000
  P.3    Cl 5.40   0.0000
  P.3    Cl 5.50   0.0000
  P.3    Cl 5.60   0.0000
  P.3    Cl 5.70   0.0000
  P.3    Cl 5.80   0.0000
  P.3    Cl 5.90   0.0000
  P.3     F 1.00   0.0000
  P.3     F 1.10   0.0000
  P.3     F 1.20   0.0000
  P.3     F 1.30   0.0000
  P.3     F 1.40   0.0000
  P.3     F 1.50   0.0000
  P.3     F 1.60   0.0000
  P.3     F 1.70   0.0000
  P.3     F 1.80   0.0000
  P.3     F 1.90   0.0000
  P.3     F 2.00   0.0000
  P.3     F 2.10   0.0000
  P.3     F 2.20   0.0000
  P.3     F 2.30   0.0000
  P.3     F 2.40   0.0000
  P.3     F 2.50   0.0000
  P.3     F 2.60   0.0000
  P.3     F 2.70   0.0000
  P.3     F 2.80   0.0000
  P.3     F 2.90   0.0000
  P.3     F 3.00   0.0000
  P.3     F 3.10   0.0000
  P.3     F 3.20   0.0000
  P.3     F 3.30   0.0000
  P.3     F 3.40   0.0000
  P.3     F 3.50   0.0000
  P.3     F 3.60   0.0000
  P.3     F 3.70   0.0000
  P.3     F 3.80   0.0000
  P.3     F 3.90   0.0000
  P.3     F 4.00   0.0000
  P.3     F 4.10   0.0000
  P.3     F 4.20   0.0000
  P.3     F 4.30   0.0000
  P.3     F 4.40   0.0000
  P.3     F 4.50   0.0000
  P.3     F 4.60   0.0000
  P.3     F 4.70   0.0000
  P.3     F 4.80   0.0000
  P.3     F 4.90   0.0000
  P.3     F 5.00   0.0000
  P.3     F 5.10   0.0000
  P.3     F 5.20   0.0000
  P.3     F 5.30   0.0000
  P.3     F 5.40   0.0000
  P.3     F 5.50   0.0000
  P.3     F 5.60   0.0000
  P.3     F 5.70   0.0000
  P.3     F 5.80   0.0000
  P.3     F 5.90   0.0000
  P.3     I 1.00   0.0000
  P.3     I 1.10   0.0000
  P.3     I 1.20   0.0000
  P.3     I 1.30   0.0000
  P.3     I 1.40   0.0000
  P.3     I 1.50   0.0000
  P.3     I 1.60   0.0000
  P.3     I 1.70   0.0000
  P.3     I 1.80   0.0000
  P.3     I 1.90   0.0000
  P.3     I 2.00   0.0000
  P.3     I 2.10   0.0000
  P.3     I 2.20   0.0000
  P.3     I 2.30   0.0000
  P.3     I 2.40   0.0000
  P.3     I 2.50   0.0000
  P.3     I 2.60   0.0000
  P.3     I 2.70   0.0000
  P.3     I 2.80   0.0000
  P.3     I 2.90   0.0000
  P.3     I 3.00   0.0000
  P.3     I 3.10   0.0000
  P.3     I 3.20   0.0000
  P.3     I 3.30   0.0000
  P.3     I 3.40   0.0000
  P.3     I 3.50   0.0000
  P.3     I 3.60   0.0000
  P.3     I 3.70   0.0000
  P.3     I 3.80   0.0000
  P.3     I 3.90   0.0000
  P.3     I 4.00   0.0000
  P.3     I 4.10   0.0000
  P.3     I 4.20   0.0000
  P.3     I 4.30   0.0000
  P.3     I 4.40   0.0000
  P.3     I 4.50   0.0000
  P.3     I 4.60   0.0000
  P.3     I 4.70   0.0000
  P.3     I 4.80   0.0000
  P.3     I 4.90   0.0000
  P.3     I 5.00   0.0000
  P.3     I 5.10   0.0000
  P.3     I 5.20   0.0000
  P.3     I 5.30   0.0000
  P.3     I 5.40   0.0000
  P.3     I 5.50   0.0000
  P.3     I 5.60   0.0000
  P.3     I 5.70   0.0000
  P.3     I 5.80   0.0000
  P.3     I 5.90   0.0000
  P.3   Met 1.00   0.0000
  P.3   Met 1.10   0.0000
  P.3   Met 1.20   0.0000
  P.3   Met 1.30   0.0000
  P.3   Met 1.40   0.0000
  P.3   Met 1.50   0.0000
  P.3   Met 1.60   0.0000
  P.3   Met 1.70   0.0000
  P.3   Met 1.80   0.0000
  P.3   Met 1.90   0.0000
  P.3   Met 2.00   0.0000
  P.3   Met 2.10   0.0000
  P.3   Met 2.20   0.0000
  P.3   Met 2.30   0.0000
  P.3   Met 2.40   0.0000
  P.3   Met 2.50   0.0000
  P.3   Met 2.60   0.0000
  P.3   Met 2.70   0.0000
  P.3   Met 2.80   0.0000
  P.3   Met 2.90   0.0000
  P.3   Met 3.00   0.0000
  P.3   Met 3.10   0.0000
  P.3   Met 3.20   0.0000
  P.3   Met 3.30   0.0000
  P.3   Met 3.40   0.0000
  P.3   Met 3.50   0.0000
  P.3   Met 3.60   0.0000
  P.3   Met 3.70   0.0000
  P.3   Met 3.80   0.0000
  P.3   Met 3.90   0.0000
  P.3   Met 4.00   0.0000
  P.3   Met 4.10   0.0000
  P.3   Met 4.20   0.0000
  P.3   Met 4.30   0.0000
  P.3   Met 4.40   0.0000
  P.3   Met 4.50   0.0000
  P.3   Met 4.60   0.0000
  P.3   Met 4.70   0.0000
  P.3   Met 4.80   0.0000
  P.3   Met 4.90   0.0000
  P.3   Met 5.00   0.0000
  P.3   Met 5.10   0.0000
  P.3   Met 5.20   0.0000
  P.3   Met 5.30   0.0000
  P.3   Met 5.40   0.0000
  P.3   Met 5.50   0.0000
  P.3   Met 5.60   0.0000
  P.3   Met 5.70   0.0000
  P.3   Met 5.80   0.0000
  P.3   Met 5.90   0.0000
  P.3   N.3 1.00   0.0000
  P.3   N.3 1.10   0.0000
  P.3   N.3 1.20   0.0000
  P.3   N.3 1.30   0.0000
  P.3   N.3 1.40   0.0000
  P.3   N.3 1.50   0.0000
  P.3   N.3 1.60   0.0000
  P.3   N.3 1.70   0.0000
  P.3   N.3 1.80   0.0000
  P.3   N.3 1.90   0.0000
  P.3   N.3 2.00   0.0000
  P.3   N.3 2.10   0.0000
  P.3   N.3 2.20   0.0000
  P.3   N.3 2.30   0.0000
  P.3   N.3 2.40   0.0000
  P.3   N.3 2.50   0.0000
  P.3   N.3 2.60   0.0000
  P.3   N.3 2.70   0.0000
  P.3   N.3 2.80   0.0000
  P.3   N.3 2.90   0.0000
  P.3   N.3 3.00   0.0000
  P.3   N.3 3.10   0.0000
  P.3   N.3 3.20   0.0000
  P.3   N.3 3.30   0.0000
  P.3   N.3 3.40   0.0000
  P.3   N.3 3.50   0.0000
  P.3   N.3 3.60   0.0000
  P.3   N.3 3.70   0.0000
  P.3   N.3 3.80   0.0000
  P.3   N.3 3.90   0.0000
  P.3   N.3 4.00   0.0000
  P.3   N.3 4.10   0.0000
  P.3   N.3 4.20   0.0000
  P.3   N.3 4.30   0.0000
  P.3   N.3 4.40   0.0000
  P.3   N.3 4.50   0.0000
  P.3   N.3 4.60   0.0000
  P.3   N.3 4.70   0.0000
  P.3   N.3 4.80   0.0000
  P.3   N.3 4.90   0.0000
  P.3   N.3 5.00   0.0000
  P.3   N.3 5.10   0.0000
  P.3   N.3 5.20   0.0000
  P.3   N.3 5.30   0.0000
  P.3   N.3 5.40   0.0000
  P.3   N.3 5.50   0.0000
  P.3   N.3 5.60   0.0000
  P.3   N.3 5.70   0.0000
  P.3   N.3 5.80   0.0000
  P.3   N.3 5.90   0.0000
  P.3  N.am 1.00   0.0000
  P.3  N.am 1.10   0.0000
  P.3  N.am 1.20   0.0000
  P.3  N.am 1.30   0.0000
  P.3  N.am 1.40   0.0000
  P.3  N.am 1.50   0.0000
  P.3  N.am 1.60   0.0000
  P.3  N.am 1.70   0.0000
  P.3  N.am 1.80   0.0000
  P.3  N.am 1.90   0.0000
  P.3  N.am 2.00   0.0000
  P.3  N.am 2.10   0.0000
  P.3  N.am 2.20   0.0000
  P.3  N.am 2.30   0.0000
  P.3  N.am 2.40   0.0000
  P.3  N.am 2.50   0.0000
  P.3  N.am 2.60   0.0000
  P.3  N.am 2.70   0.0000
  P.3  N.am 2.80   0.0000
  P.3  N.am 2.90   0.0000
  P.3  N.am 3.00   0.0000
  P.3  N.am 3.10   0.0000
  P.3  N.am 3.20   0.0000
  P.3  N.am 3.30   0.0000
  P.3  N.am 3.40   0.0000
  P.3  N.am 3.50   0.0000
  P.3  N.am 3.60   0.0000
  P.3  N.am 3.70   0.0000
  P.3  N.am 3.80   0.0000
  P.3  N.am 3.90   0.0000
  P.3  N.am 4.00   0.0000
  P.3  N.am 4.10   0.0000
  P.3  N.am 4.20   0.0000
  P.3  N.am 4.30   0.0000
  P.3  N.am 4.40   0.0000
  P.3  N.am 4.50   0.0000
  P.3  N.am 4.60   0.0000
  P.3  N.am 4.70   0.0000
  P.3  N.am 4.80   0.0000
  P.3  N.am 4.90   0.0000
  P.3  N.am 5.00   0.0000
  P.3  N.am 5.10   0.0000
  P.3  N.am 5.20   0.0000
  P.3  N.am 5.30   0.0000
  P.3  N.am 5.40   0.0000
  P.3  N.am 5.50   0.0000
  P.3  N.am 5.60   0.0000
  P.3  N.am 5.70   0.0000
  P.3  N.am 5.80   0.0000
  P.3  N.am 5.90   0.0000
  P.3  N.ar 1.00   0.0000
  P.3  N.ar 1.10   0.0000
  P.3  N.ar 1.20   0.0000
  P.3  N.ar 1.30   0.0000
  P.3  N.ar 1.40   0.0000
  P.3  N.ar 1.50   0.0000
  P.3  N.ar 1.60   0.0000
  P.3  N.ar 1.70   0.0000
  P.3  N.ar 1.80   0.0000
  P.3  N.ar 1.90   0.0000
  P.3  N.ar 2.00   0.0000
  P.3  N.ar 2.10   0.0000
  P.3  N.ar 2.20   0.0000
  P.3  N.ar 2.30   0.0000
  P.3  N.ar 2.40   0.0000
  P.3  N.ar 2.50   0.0000
  P.3  N.ar 2.60   0.0000
  P.3  N.ar 2.70   0.0000
  P.3  N.ar 2.80   0.0000
  P.3  N.ar 2.90   0.0000
  P.3  N.ar 3.00   0.0000
  P.3  N.ar 3.10   0.0000
  P.3  N.ar 3.20   0.0000
  P.3  N.ar 3.30   0.0000
  P.3  N.ar 3.40   0.0000
  P.3  N.ar 3.50   0.0000
  P.3  N.ar 3.60   0.0000
  P.3  N.ar 3.70   0.0000
  P.3  N.ar 3.80   0.0000
  P.3  N.ar 3.90   0.0000
  P.3  N.ar 4.00   0.0000
  P.3  N.ar 4.10   0.0000
  P.3  N.ar 4.20   0.0000
  P.3  N.ar 4.30   0.0000
  P.3  N.ar 4.40   0.0000
  P.3  N.ar 4.50   0.0000
  P.3  N.ar 4.60   0.0000
  P.3  N.ar 4.70   0.0000
  P.3  N.ar 4.80   0.0000
  P.3  N.ar 4.90   0.0000
  P.3  N.ar 5.00   0.0000
  P.3  N.ar 5.10   0.0000
  P.3  N.ar 5.20   0.0000
  P.3  N.ar 5.30   0.0000
  P.3  N.ar 5.40   0.0000
  P.3  N.ar 5.50   0.0000
  P.3  N.ar 5.60   0.0000
  P.3  N.ar 5.70   0.0000
  P.3  N.ar 5.80   0.0000
  P.3  N.ar 5.90   0.0000
  P.3 N.pl3 1.00   0.0000
  P.3 N.pl3 1.10   0.0000
  P.3 N.pl3 1.20   0.0000
  P.3 N.pl3 1.30   0.0000
  P.3 N.pl3 1.40   0.0000
  P.3 N.pl3 1.50   0.0000
  P.3 N.pl3 1.60   0.0000
  P.3 N.pl3 1.70   0.0000
  P.3 N.pl3 1.80   0.0000
  P.3 N.pl3 1.90   0.0000
  P.3 N.pl3 2.00   0.0000
  P.3 N.pl3 2.10   0.0000
  P.3 N.pl3 2.20   0.0000
  P.3 N.pl3 2.30   0.0000
  P.3 N.pl3 2.40   0.0000
  P.3 N.pl3 2.50   0.0000
  P.3 N.pl3 2.60   0.0000
  P.3 N.pl3 2.70   0.0000
  P.3 N.pl3 2.80   0.0000
  P.3 N.pl3 2.90   0.0000
  P.3 N.pl3 3.00   0.0000
  P.3 N.pl3 3.10   0.0000
  P.3 N.pl3 3.20   0.0000
  P.3 N.pl3 3.30   0.0000
  P.3 N.pl3 3.40   0.0000
  P.3 N.pl3 3.50   0.0000
  P.3 N.pl3 3.60   0.0000
  P.3 N.pl3 3.70   0.0000
  P.3 N.pl3 3.80   0.0000
  P.3 N.pl3 3.90   0.0000
  P.3 N.pl3 4.00   0.0000
  P.3 N.pl3 4.10   0.0000
  P.3 N.pl3 4.20   0.0000
  P.3 N.pl3 4.30   0.0000
  P.3 N.pl3 4.40   0.0000
  P.3 N.pl3 4.50   0.0000
  P.3 N.pl3 4.60   0.0000
  P.3 N.pl3 4.70   0.0000
  P.3 N.pl3 4.80   0.0000
  P.3 N.pl3 4.90   0.0000
  P.3 N.pl3 5.00   0.0000
  P.3 N.pl3 5.10   0.0000
  P.3 N.pl3 5.20   0.0000
  P.3 N.pl3 5.30   0.0000
  P.3 N.pl3 5.40   0.0000
  P.3 N.pl3 5.50   0.0000
  P.3 N.pl3 5.60   0.0000
  P.3 N.pl3 5.70   0.0000
  P.3 N.pl3 5.80   0.0000
  P.3 N.pl3 5.90   0.0000
  P.3   O.2 1.00   0.0000
  P.3   O.2 1.10   0.0000
  P.3   O.2 1.20   0.0000
  P.3   O.2 1.30   0.0000
  P.3   O.2 1.40   0.0000
  P.3   O.2 1.50   0.0000
  P.3   O.2 1.60   0.0000
  P.3   O.2 1.70   0.0000
  P.3   O.2 1.80   0.0000
  P.3   O.2 1.90   0.0000
  P.3   O.2 2.00   0.0000
  P.3   O.2 2.10   0.0000
  P.3   O.2 2.20   0.0000
  P.3   O.2 2.30   0.0000
  P.3   O.2 2.40   0.0000
  P.3   O.2 2.50   0.0000
  P.3   O.2 2.60   0.0000
  P.3   O.2 2.70   0.0000
  P.3   O.2 2.80   0.0000
  P.3   O.2 2.90   0.0000
  P.3   O.2 3.00   0.0000
  P.3   O.2 3.10   0.0000
  P.3   O.2 3.20   0.0000
  P.3   O.2 3.30   0.0000
  P.3   O.2 3.40   0.0000
  P.3   O.2 3.50   0.0000
  P.3   O.2 3.60   0.0000
  P.3   O.2 3.70   0.0000
  P.3   O.2 3.80   0.0000
  P.3   O.2 3.90   0.0000
  P.3   O.2 4.00   0.0000
  P.3   O.2 4.10   0.0000
  P.3   O.2 4.20   0.0000
  P.3   O.2 4.30   0.0000
  P.3   O.2 4.40   0.0000
  P.3   O.2 4.50   0.0000
  P.3   O.2 4.60   0.0000
  P.3   O.2 4.70   0.0000
  P.3   O.2 4.80   0.0000
  P.3   O.2 4.90   0.0000
  P.3   O.2 5.00   0.0000
  P.3   O.2 5.10   0.0000
  P.3   O.2 5.20   0.0000
  P.3   O.2 5.30   0.0000
  P.3   O.2 5.40   0.0000
  P.3   O.2 5.50   0.0000
  P.3   O.2 5.60   0.0000
  P.3   O.2 5.70   0.0000
  P.3   O.2 5.80   0.0000
  P.3   O.2 5.90   0.0000
  P.3   O.3 1.00   0.9894
  P.3   O.3 1.10   0.9894
  P.3   O.3 1.20   0.9894
  P.3   O.3 1.30   0.9894
  P.3   O.3 1.40   0.9894
  P.3   O.3 1.50   0.9894
  P.3   O.3 1.60   0.9894
  P.3   O.3 1.70   0.9894
  P.3   O.3 1.80   0.9894
  P.3   O.3 1.90   0.9894
  P.3   O.3 2.00   0.9894
  P.3   O.3 2.10   0.9894
  P.3   O.3 2.20   0.9894
  P.3   O.3 2.30   0.9894
  P.3   O.3 2.40   0.9894
  P.3   O.3 2.50   0.9894
  P.3   O.3 2.60   0.9894
  P.3   O.3 2.70   0.9894
  P.3   O.3 2.80   0.9894
  P.3   O.3 2.90   0.9894
  P.3   O.3 3.00   0.9894
  P.3   O.3 3.10   0.9894
  P.3   O.3 3.20   0.9894
  P.3   O.3 3.30   0.9894
  P.3   O.3 3.40   0.9894
  P.3   O.3 3.50   0.9894
  P.3   O.3 3.60   0.9894
  P.3   O.3 3.70   0.9894
  P.3   O.3 3.80   0.9894
  P.3   O.3 3.90   0.9894
  P.3   O.3 4.00   0.9894
  P.3   O.3 4.10   0.9894
  P.3   O.3 4.20   0.9894
  P.3   O.3 4.30   0.9894
  P.3   O.3 4.40   0.9894
  P.3   O.3 4.50   0.9894
  P.3   O.3 4.60   0.9894
  P.3   O.3 4.70   0.9894
  P.3   O.3 4.80   0.9894
  P.3   O.3 4.90   0.9894
  P.3   O.3 5.00   0.9894
  P.3   O.3 5.10   0.9894
  P.3   O.3 5.20   0.9894
  P.3   O.3 5.30   0.9894
  P.3   O.3 5.40   0.9894
  P.3   O.3 5.50   0.9894
  P.3   O.3 5.60  -0.3903
  P.3   O.3 5.70  -1.5166
  P.3   O.3 5.80  -2.0262
  P.3   O.3 5.90  -2.3844
  P.3 O.co2 1.00   0.0000
  P.3 O.co2 1.10   0.0000
  P.3 O.co2 1.20   0.0000
  P.3 O.co2 1.30   0.0000
  P.3 O.co2 1.40   0.0000
  P.3 O.co2 1.50   0.0000
  P.3 O.co2 1.60   0.0000
  P.3 O.co2 1.70   0.0000
  P.3 O.co2 1.80   0.0000
  P.3 O.co2 1.90   0.0000
  P.3 O.co2 2.00   0.0000
  P.3 O.co2 2.10   0.0000
  P.3 O.co2 2.20   0.0000
  P.3 O.co2 2.30   0.0000
  P.3 O.co2 2.40   0.0000
  P.3 O.co2 2.50   0.0000
  P.3 O.co2 2.60   0.0000
  P.3 O.co2 2.70   0.0000
  P.3 O.co2 2.80   0.0000
  P.3 O.co2 2.90   0.0000
  P.3 O.co2 3.00   0.0000
  P.3 O.co2 3.10   0.0000
  P.3 O.co2 3.20   0.0000
  P.3 O.co2 3.30   0.0000
  P.3 O.co2 3.40   0.0000
  P.3 O.co2 3.50   0.0000
  P.3 O.co2 3.60   0.0000
  P.3 O.co2 3.70   0.0000
  P.3 O.co2 3.80   0.0000
  P.3 O.co2 3.90   0.0000
  P.3 O.co2 4.00   0.0000
  P.3 O.co2 4.10   0.0000
  P.3 O.co2 4.20   0.0000
  P.3 O.co2 4.30   0.0000
  P.3 O.co2 4.40   0.0000
  P.3 O.co2 4.50   0.0000
  P.3 O.co2 4.60   0.0000
  P.3 O.co2 4.70   0.0000
  P.3 O.co2 4.80   0.0000
  P.3 O.co2 4.90   0.0000
  P.3 O.co2 5.00   0.0000
  P.3 O.co2 5.10   0.0000
  P.3 O.co2 5.20   0.0000
  P.3 O.co2 5.30   0.0000
  P.3 O.co2 5.40   0.0000
  P.3 O.co2 5.50   0.0000
  P.3 O.co2 5.60   0.0000
  P.3 O.co2 5.70   0.0000
  P.3 O.co2 5.80   0.0000
  P.3 O.co2 5.90   0.0000
  P.3   P.3 1.00   0.0000
  P.3   P.3 1.10   0.0000
  P.3   P.3 1.20   0.0000
  P.3   P.3 1.30   0.0000
  P.3   P.3 1.40   0.0000
  P.3   P.3 1.50   0.0000
  P.3   P.3 1.60   0.0000
  P.3   P.3 1.70   0.0000
  P.3   P.3 1.80   0.0000
  P.3   P.3 1.90   0.0000
  P.3   P.3 2.00   0.0000
  P.3   P.3 2.10   0.0000
  P.3   P.3 2.20   0.0000
  P.3   P.3 2.30   0.0000
  P.3   P.3 2.40   0.0000
  P.3   P.3 2.50   0.0000
  P.3   P.3 2.60   0.0000
  P.3   P.3 2.70   0.0000
  P.3   P.3 2.80   0.0000
  P.3   P.3 2.90   0.0000
  P.3   P.3 3.00   0.0000
  P.3   P.3 3.10   0.0000
  P.3   P.3 3.20   0.0000
  P.3   P.3 3.30   0.0000
  P.3   P.3 3.40   0.0000
  P.3   P.3 3.50   0.0000
  P.3   P.3 3.60   0.0000
  P.3   P.3 3.70   0.0000
  P.3   P.3 3.80   0.0000
  P.3   P.3 3.90   0.0000
  P.3   P.3 4.00   0.0000
  P.3   P.3 4.10   0.0000
  P.3   P.3 4.20   0.0000
  P.3   P.3 4.30   0.0000
  P.3   P.3 4.40   0.0000
  P.3   P.3 4.50   0.0000
  P.3   P.3 4.60   0.0000
  P.3   P.3 4.70   0.0000
  P.3   P.3 4.80   0.0000
  P.3   P.3 4.90   0.0000
  P.3   P.3 5.00   0.0000
  P.3   P.3 5.10   0.0000
  P.3   P.3 5.20   0.0000
  P.3   P.3 5.30   0.0000
  P.3   P.3 5.40   0.0000
  P.3   P.3 5.50   0.0000
  P.3   P.3 5.60   0.0000
  P.3   P.3 5.70   0.0000
  P.3   P.3 5.80   0.0000
  P.3   P.3 5.90   0.0000
  P.3   S.3 1.00   0.0000
  P.3   S.3 1.10   0.0000
  P.3   S.3 1.20   0.0000
  P.3   S.3 1.30   0.0000
  P.3   S.3 1.40   0.0000
  P.3   S.3 1.50   0.0000
  P.3   S.3 1.60   0.0000
  P.3   S.3 1.70   0.0000
  P.3   S.3 1.80   0.0000
  P.3   S.3 1.90   0.0000
  P.3   S.3 2.00   0.0000
  P.3   S.3 2.10   0.0000
  P.3   S.3 2.20   0.0000
  P.3   S.3 2.30   0.0000
  P.3   S.3 2.40   0.0000
  P.3   S.3 2.50   0.0000
  P.3   S.3 2.60   0.0000
  P.3   S.3 2.70   0.0000
  P.3   S.3 2.80   0.0000
  P.3   S.3 2.90   0.0000
  P.3   S.3 3.00   0.0000
  P.3   S.3 3.10   0.0000
  P.3   S.3 3.20   0.0000
  P.3   S.3 3.30   0.0000
  P.3   S.3 3.40   0.0000
  P.3   S.3 3.50   0.0000
  P.3   S.3 3.60   0.0000
  P.3   S.3 3.70   0.0000
  P.3   S.3 3.80   0.0000
  P.3   S.3 3.90   0.0000
  P.3   S.3 4.00   0.0000
  P.3   S.3 4.10   0.0000
  P.3   S.3 4.20   0.0000
  P.3   S.3 4.30   0.0000
  P.3   S.3 4.40   0.0000
  P.3   S.3 4.50   0.0000
  P.3   S.3 4.60   0.0000
  P.3   S.3 4.70   0.0000
  P.3   S.3 4.80   0.0000
  P.3   S.3 4.90   0.0000
  P.3   S.3 5.00   0.0000
  P.3   S.3 5.10   0.0000
  P.3   S.3 5.20   0.0000
  P.3   S.3 5.30   0.0000
  P.3   S.3 5.40   0.0000
  P.3   S.3 5.50   0.0000
  P.3   S.3 5.60   0.0000
  P.3   S.3 5.70   0.0000
  P.3   S.3 5.80   0.0000
  P.3   S.3 5.90   0.0000
  S.3    Br 1.00   0.1362
  S.3    Br 1.10   0.1362
  S.3    Br 1.20   0.1362
  S.3    Br 1.30   0.1362
  S.3    Br 1.40   0.1362
  S.3    Br 1.50   0.1362
  S.3    Br 1.60   0.1362
  S.3    Br 1.70   0.1362
  S.3    Br 1.80   0.1362
  S.3    Br 1.90   0.1362
  S.3    Br 2.00   0.1362
  S.3    Br 2.10   0.1362
  S.3    Br 2.20   0.1362
  S.3    Br 2.30   0.1362
  S.3    Br 2.40   0.1362
  S.3    Br 2.50   0.1362
  S.3    Br 2.60   0.1362
  S.3    Br 2.70   0.1362
  S.3    Br 2.80   0.1362
  S.3    Br 2.90   0.1362
  S.3    Br 3.00   0.1362
  S.3    Br 3.10   0.1362
  S.3    Br 3.20  -0.7605
  S.3    Br 3.30  -1.0760
  S.3    Br 3.40  -0.8861
  S.3    Br 3.50  -0.4714
  S.3    Br 3.60  -0.2429
  S.3    Br 3.70  -0.3310
  S.3    Br 3.80  -0.4428
  S.3    Br 3.90  -0.2316
  S.3    Br 4.00   0.0244
  S.3    Br 4.10   0.7270
  S.3    Br 4.20   1.4165
  S.3    Br 4.30   1.6322
  S.3    Br 4.40   0.2711
  S.3    Br 4.50  -0.2661
  S.3    Br 4.60  -0.3480
  S.3    Br 4.70   0.1498
  S.3    Br 4.80   0.7212
  S.3    Br 4.90   0.5566
  S.3    Br 5.00  -0.1444
  S.3    Br 5.10  -0.3515
  S.3    Br 5.20  -0.1145
  S.3    Br 5.30   0.2403
  S.3    Br 5.40   0.3118
  S.3    Br 5.50  -0.0679
  S.3    Br 5.60  -0.1644
  S.3    Br 5.70  -0.1092
  S.3    Br 5.80   0.0596
  S.3    Br 5.90   0.1410
  S.3   C.2 1.00   3.7219
  S.3   C.2 1.10   3.7219
  S.3   C.2 1.20   3.7219
  S.3   C.2 1.30   3.7219
  S.3   C.2 1.40   3.7219
  S.3   C.2 1.50   3.7219
  S.3   C.2 1.60   3.7219
  S.3   C.2 1.70   3.7219
  S.3   C.2 1.80   3.7219
  S.3   C.2 1.90   3.7219
  S.3   C.2 2.00   3.7219
  S.3   C.2 2.10   3.7219
  S.3   C.2 2.20   3.7219
  S.3   C.2 2.30   3.7219
  S.3   C.2 2.40   3.7219
  S.3   C.2 2.50   3.7219
  S.3   C.2 2.60   3.7219
  S.3   C.2 2.70   3.7219
  S.3   C.2 2.80   3.7219
  S.3   C.2 2.90   3.7219
  S.3   C.2 3.00   2.2283
  S.3   C.2 3.10   1.2331
  S.3   C.2 3.20   0.6210
  S.3   C.2 3.30   0.3475
  S.3   C.2 3.40   0.2058
  S.3   C.2 3.50   0.1466
  S.3   C.2 3.60   0.0685
  S.3   C.2 3.70   0.0036
  S.3   C.2 3.80  -0.0890
  S.3   C.2 3.90  -0.2166
  S.3   C.2 4.00  -0.3075
  S.3   C.2 4.10  -0.3424
  S.3   C.2 4.20  -0.2925
  S.3   C.2 4.30  -0.2904
  S.3   C.2 4.40  -0.2427
  S.3   C.2 4.50  -0.2169
  S.3   C.2 4.60  -0.1237
  S.3   C.2 4.70  -0.1118
  S.3   C.2 4.80  -0.0590
  S.3   C.2 4.90  -0.0356
  S.3   C.2 5.00  -0.0421
  S.3   C.2 5.10  -0.0857
  S.3   C.2 5.20  -0.1032
  S.3   C.2 5.30  -0.0355
  S.3   C.2 5.40  -0.0289
  S.3   C.2 5.50  -0.0727
  S.3   C.2 5.60  -0.1410
  S.3   C.2 5.70  -0.0943
  S.3   C.2 5.80  -0.0098
  S.3   C.2 5.90   0.0944
  S.3   C.3 1.00   2.8101
  S.3   C.3 1.10   2.8101
  S.3   C.3 1.20   2.8101
  S.3   C.3 1.30   2.8101
  S.3   C.3 1.40   2.8101
  S.3   C.3 1.50   2.8101
  S.3   C.3 1.60   2.8101
  S.3   C.3 1.70   2.8101
  S.3   C.3 1.80   2.8101
  S.3   C.3 1.90   2.8101
  S.3   C.3 2.00   2.8101
  S.3   C.3 2.10   2.8101
  S.3   C.3 2.20   2.8101
  S.3   C.3 2.30   2.8101
  S.3   C.3 2.40   2.1589
  S.3   C.3 2.50   1.8196
  S.3   C.3 2.60   2.2145
  S.3   C.3 2.70   2.1918
  S.3   C.3 2.80   2.1639
  S.3   C.3 2.90   1.9646
  S.3   C.3 3.00   2.0862
  S.3   C.3 3.10   1.8440
  S.3   C.3 3.20   1.2710
  S.3   C.3 3.30   0.7743
  S.3   C.3 3.40   0.4574
  S.3   C.3 3.50   0.1534
  S.3   C.3 3.60  -0.0644
  S.3   C.3 3.70  -0.2171
  S.3   C.3 3.80  -0.2436
  S.3   C.3 3.90  -0.2282
  S.3   C.3 4.00  -0.2023
  S.3   C.3 4.10  -0.2042
  S.3   C.3 4.20  -0.2326
  S.3   C.3 4.30  -0.2390
  S.3   C.3 4.40  -0.2432
  S.3   C.3 4.50  -0.2064
  S.3   C.3 4.60  -0.1743
  S.3   C.3 4.70  -0.1382
  S.3   C.3 4.80  -0.1441
  S.3   C.3 4.90  -0.1803
  S.3   C.3 5.00  -0.2298
  S.3   C.3 5.10  -0.2337
  S.3   C.3 5.20  -0.1751
  S.3   C.3 5.30  -0.0948
  S.3   C.3 5.40  -0.0274
  S.3   C.3 5.50  -0.0071
  S.3   C.3 5.60   0.0315
  S.3   C.3 5.70   0.0941
  S.3   C.3 5.80   0.1619
  S.3   C.3 5.90   0.2060
  S.3  C.ar 1.00   4.6037
  S.3  C.ar 1.10   4.6037
  S.3  C.ar 1.20   4.6037
  S.3  C.ar 1.30   4.6037
  S.3  C.ar 1.40   4.6037
  S.3  C.ar 1.50   4.6037
  S.3  C.ar 1.60   4.6037
